Attributes,Close,Close,Close,Close,Volume,Volume,Volume,Volume
2021-02-12,97.60,105.17,62.58,19.16,2622500.00,573800.00,440500.00,1709400.00
2021-02-16,98.24,104.35,62.60,18.52,3732100.00,319700.00,491700.00,1625400.00
2021-02-17,99.37,104.21,62.18,18.38,2682100.00,240800.00,500600.00,1261800.00
2021-02-18,99.67,104.34,62.15,17.96,1876200.00,194700.00,553100.00,1218000.00
2021-02-19,101.25,103.51,61.88,18.00,2654500.00,294300.00,621500.00,1398500.00
2021-02-22,101.84,101.26,61.42,17.88,2075500.00,507600.00,705800.00,1483600.00
2021-02-23,104.90,112.15,61.77,17.67,4349700.00,1697100.00,668000.00,1889100.00
2021-02-24,107.80,111.55,60.86,17.55,4480000.00,643100.00,727100.00,2075000.00
2021-02-25,105.89,111.78,63.03,17.36,2325500.00,485300.00,1141700.00,1655500.00
2021-02-26,103.98,110.70,61.33,17.82,2727400.00,561100.00,1798300.00,18143500.00
2021-03-01,106.10,111.36,61.74,17.87,4124600.00,535900.00,1131200.00,1367500.00
2021-03-02,107.40,112.12,62.70,17.53,3611000.00,536300.00,904900.00,1275800.00
2021-03-03,107.32,110.67,62.64,17.10,1321200.00,411000.00,866300.00,1780900.00
2021-03-04,106.55,109.20,63.95,17.02,3407100.00,625300.00,1299400.00,3148400.00
2021-03-05,108.11,109.32,64.70,16.96,2394600.00,619900.00,970000.00,1803300.00
2021-03-08,108.89,108.60,65.21,17.43,2152900.00,712400.00,1052600.00,3275600.00
2021-03-09,108.39,110.37,65.48,18.03,2741800.00,675200.00,877800.00,1251700.00
2021-03-10,110.15,109.83,65.99,17.93,1703400.00,517500.00,867600.00,1075800.00
2021-03-11,109.73,109.30,66.10,18.70,1396200.00,501300.00,1071200.00,1217100.00
2021-03-12,110.21,109.33,65.54,18.56,1264800.00,393300.00,874400.00,964400.00
2021-03-15,109.72,109.32,66.16,18.86,1757400.00,421000.00,912600.00,1295700.00
2021-03-16,109.60,109.93,67.42,18.94,1212900.00,346200.00,1072300.00,1309600.00
2021-03-17,110.66,109.02,66.68,18.70,3206300.00,455300.00,1036200.00,887800.00
2021-03-18,111.83,110.19,66.64,18.65,2212300.00,391100.00,737100.00,685200.00
2021-03-19,111.58,109.31,66.59,18.86,6958700.00,1417500.00,1987000.00,1148500.00
2021-03-22,110.76,110.20,66.95,18.74,1214600.00,334700.00,823600.00,487300.00
2021-03-23,109.65,111.61,69.29,18.55,1424600.00,327500.00,989100.00,537500.00
2021-03-24,110.56,110.15,69.00,18.51,1301300.00,403700.00,609500.00,620900.00
2021-03-25,112.23,111.01,68.50,18.55,2138500.00,345500.00,631200.00,758200.00
2021-03-26,112.96,111.26,68.47,18.57,1503400.00,365100.00,499600.00,599200.00
2021-03-29,112.52,111.47,69.88,18.58,4033500.00,564200.00,790900.00,553000.00
2021-03-30,113.17,110.67,70.20,18.36,979400.00,448500.00,471100.00,611000.00
2021-03-31,112.02,110.09,70.20,18.15,1695000.00,537300.00,701800.00,1254800.00
2021-04-01,113.00,112.45,70.36,18.43,1492100.00,334000.00,475400.00,654300.00
2021-04-05,113.62,113.11,70.65,18.69,4546500.00,207700.00,212100.00,555300.00
2021-04-06,113.09,113.54,71.08,18.61,1332900.00,225700.00,350800.00,813400.00
2021-04-07,113.83,113.43,70.79,18.87,3232800.00,222500.00,327800.00,612500.00
2021-04-08,114.35,113.85,70.03,19.21,3919700.00,258600.00,519600.00,2788600.00
2021-04-09,114.89,114.05,70.20,19.32,2728500.00,199000.00,360900.00,645700.00
2021-04-12,115.72,114.16,70.49,19.44,2572500.00,321000.00,256900.00,769200.00
2021-04-13,113.86,114.95,69.58,19.09,5113000.00,315100.00,326200.00,1165200.00
2021-04-14,114.28,114.05,69.07,19.09,4557900.00,300500.00,341900.00,637700.00
2021-04-15,114.56,115.16,69.56,19.39,1600000.00,257600.00,326200.00,461400.00
2021-04-16,114.82,115.81,69.88,19.36,1817300.00,224300.00,273200.00,738100.00
2021-04-19,114.07,115.25,69.94,19.33,1604900.00,135500.00,251000.00,702600.00
2021-04-20,112.67,115.87,70.67,19.19,1843600.00,229200.00,348200.00,539700.00
2021-04-21,113.79,115.45,70.39,19.26,1622300.00,205200.00,226400.00,460000.00
2021-04-22,113.93,114.85,70.27,19.34,1860400.00,180500.00,333600.00,434300.00
2021-04-23,116.01,114.69,69.30,19.42,2584200.00,253300.00,251000.00,404500.00
2021-04-26,116.71,114.02,69.43,19.64,4386900.00,210200.00,224100.00,696300.00
2021-04-27,116.80,114.99,68.73,19.79,3003600.00,317800.00,501900.00,684900.00
2021-04-28,117.10,113.68,68.30,19.66,5604800.00,177100.00,447800.00,489300.00
2021-04-29,117.25,114.23,68.16,19.82,4008100.00,205600.00,462500.00,384700.00
2021-04-30,116.01,113.99,68.25,19.76,2446400.00,406600.00,751400.00,808200.00
2021-05-03,115.81,114.66,68.32,20.40,5043200.00,279200.00,182800.00,623300.00
2021-05-04,115.51,119.08,68.22,20.31,3872100.00,601300.00,299400.00,617200.00
2021-05-05,116.24,117.65,69.40,20.43,3793200.00,591200.00,374400.00,632800.00
2021-05-06,117.30,116.51,70.07,20.53,3811800.00,244800.00,804100.00,305300.00
2021-05-07,117.84,118.04,70.61,20.90,1629500.00,207800.00,700400.00,660000.00
2021-05-10,117.81,116.51,71.56,20.93,3446400.00,277900.00,804000.00,421800.00
2021-05-11,117.14,116.36,71.19,20.77,4270600.00,460900.00,784600.00,781700.00
2021-05-12,116.49,113.78,71.48,20.23,1756200.00,409400.00,865700.00,629800.00
2021-05-13,119.42,114.50,71.86,20.96,3845300.00,298000.00,869000.00,882400.00
2021-05-14,120.65,114.84,72.14,21.80,1394300.00,314300.00,685900.00,1551600.00
2021-05-17,121.52,114.44,72.34,21.70,1497200.00,188400.00,707200.00,904400.00
2021-05-18,122.36,113.88,72.64,21.84,1487000.00,249600.00,784400.00,629100.00
2021-05-19,122.00,113.37,74.17,22.02,1886100.00,396700.00,1471600.00,747700.00
2021-05-20,123.14,114.49,74.52,22.09,1746100.00,206000.00,997100.00,778200.00
2021-05-21,123.92,114.52,74.17,22.11,1749000.00,361500.00,812300.00,440700.00
2021-05-25,123.60,116.68,74.77,22.22,3071100.00,445000.00,1032700.00,648600.00
2021-05-26,125.41,117.53,75.45,22.26,2446000.00,509300.00,808700.00,474900.00
2021-05-27,126.18,117.72,74.12,22.27,2680500.00,1327500.00,1218700.00,681800.00
2021-05-28,126.83,118.32,74.34,22.43,1610100.00,277800.00,508300.00,455700.00
2021-05-31,126.19,116.78,73.77,22.42,1283200.00,127800.00,235300.00,187200.00
2021-06-01,127.98,118.32,74.93,22.54,3981900.00,297500.00,601500.00,549000.00
2021-06-02,127.42,119.01,74.67,22.28,1279800.00,353000.00,454900.00,583100.00
2021-06-03,128.57,118.66,74.79,22.38,1243500.00,302200.00,548100.00,460400.00
2021-06-04,128.00,118.95,75.29,22.50,1096800.00,185300.00,253600.00,730200.00
2021-06-07,128.55,117.44,75.51,22.46,1078800.00,285000.00,565000.00,747000.00
2021-06-08,128.17,118.81,75.67,22.45,3162400.00,272900.00,347200.00,532800.00
2021-06-09,127.15,117.99,75.46,22.16,1404800.00,421100.00,554600.00,604200.00
2021-06-10,126.95,118.38,76.10,21.95,1092000.00,148400.00,403300.00,993700.00
2021-06-11,126.92,118.99,76.00,21.82,931200.00,178700.00,194700.00,783000.00
2021-06-14,126.50,119.53,75.99,21.70,963200.00,215900.00,407400.00,602800.00
2021-06-15,127.51,120.56,76.18,21.71,1127500.00,353000.00,263800.00,896300.00
2021-06-16,129.31,120.05,75.65,21.79,2170800.00,217200.00,351000.00,734200.00
2021-06-17,127.83,121.34,76.10,21.76,2275700.00,278500.00,505600.00,483700.00
2021-06-18,126.93,120.63,74.83,21.76,5230500.00,909800.00,1084900.00,1097600.00
2021-06-21,128.05,121.68,75.18,22.16,1095400.00,273700.00,314500.00,343100.00
2021-06-22,128.12,121.16,75.73,22.51,969800.00,386500.00,448400.00,685800.00
2021-06-23,127.90,120.38,75.78,22.73,925700.00,189400.00,692300.00,498700.00
2021-06-24,127.76,120.38,76.29,23.11,1218800.00,181500.00,465700.00,561100.00
2021-06-25,128.65,120.86,75.85,23.12,1200000.00,119300.00,542700.00,320300.00
2021-06-28,127.08,121.20,76.04,23.06,1166600.00,202000.00,464700.00,630800.00
2021-06-29,126.60,122.43,76.21,22.89,966800.00,223600.00,259500.00,267000.00
2021-06-30,127.06,123.13,76.29,22.75,1064900.00,351800.00,536500.00,300600.00
2021-07-02,127.09,123.27,77.14,22.79,1158000.00,182300.00,382500.00,259200.00
2021-07-05,127.32,123.12,76.72,23.07,914400.00,47300.00,118500.00,329300.00
2021-07-06,126.68,124.20,76.11,22.84,1164500.00,317300.00,338200.00,482200.00
2021-07-07,126.84,126.00,77.19,22.63,1188500.00,293900.00,396700.00,421400.00
2021-07-08,124.98,125.51,78.39,22.46,1528500.00,253900.00,597500.00,347800.00
2021-07-09,126.12,126.31,78.57,22.78,2860200.00,272600.00,406100.00,334900.00
2021-07-12,127.00,126.22,78.34,22.78,2625400.00,231000.00,188200.00,220000.00
2021-07-13,126.77,126.57,78.99,22.61,4051700.00,214700.00,340400.00,502500.00
2021-07-14,126.42,126.69,78.26,22.56,1617500.00,246300.00,289200.00,196000.00
2021-07-15,126.34,127.31,79.44,22.67,3155500.00,193300.00,401000.00,332600.00
2021-07-16,125.11,129.04,80.21,22.81,1585900.00,307600.00,290200.00,1028800.00
2021-07-19,122.37,128.31,80.50,22.20,1948200.00,353600.00,538900.00,557100.00
2021-07-20,123.14,130.05,80.29,22.70,1060000.00,282300.00,365000.00,378600.00
2021-07-21,124.12,130.18,79.24,23.03,1153100.00,287900.00,334800.00,370800.00
2021-07-22,123.59,130.24,79.29,22.80,1216700.00,169100.00,193000.00,297000.00
2021-07-23,124.47,131.36,80.25,22.74,4135100.00,278100.00,272700.00,281000.00
2021-07-26,125.33,130.35,80.85,22.66,5936100.00,229800.00,241500.00,329900.00
2021-07-27,125.40,131.52,81.61,22.56,5830300.00,208700.00,347500.00,331400.00
2021-07-28,125.51,130.76,82.44,22.44,1902700.00,171300.00,421000.00,216400.00
2021-07-29,126.14,131.44,83.87,22.77,2054900.00,219800.00,655200.00,266000.00
2021-07-30,123.53,132.20,84.40,22.75,5291800.00,256100.00,520900.00,494100.00
2021-08-03,124.26,131.99,86.09,23.16,7239600.00,245100.00,629700.00,591900.00
2021-08-04,123.99,132.74,86.34,23.00,2373200.00,222000.00,489600.00,279700.00
2021-08-05,125.47,140.11,85.48,23.14,2289000.00,753600.00,311000.00,332600.00
2021-08-06,126.45,140.72,85.79,23.27,1806600.00,475700.00,245500.00,377700.00
2021-08-09,126.54,139.63,85.79,23.45,1562900.00,322600.00,421500.00,392900.00
2021-08-10,127.92,141.61,86.15,24.53,2470700.00,389400.00,476300.00,1008600.00
2021-08-11,129.05,142.72,86.00,25.18,3428300.00,403400.00,565100.00,1116900.00
2021-08-12,129.13,142.71,86.96,25.00,1336200.00,227600.00,634400.00,379500.00
2021-08-13,128.73,143.48,86.88,24.52,1562800.00,170200.00,573200.00,405300.00
2021-08-16,127.99,145.44,87.21,24.78,1441700.00,287900.00,450900.00,550800.00
2021-08-17,127.50,145.75,87.58,24.24,1303200.00,678300.00,674300.00,428600.00
2021-08-18,128.15,142.90,87.77,24.12,3375600.00,343300.00,947400.00,291500.00
2021-08-19,126.79,144.69,89.03,24.07,1456600.00,315700.00,716300.00,503300.00
2021-08-20,127.91,146.31,88.96,24.28,1094700.00,243500.00,613100.00,228900.00
2021-08-23,128.72,145.17,88.90,24.24,2173600.00,310000.00,401400.00,242000.00
2021-08-24,130.87,143.70,88.80,24.47,1781100.00,236200.00,377000.00,284700.00
2021-08-25,130.72,144.18,89.00,24.65,2881000.00,311400.00,298700.00,314100.00
2021-08-26,127.67,144.97,88.75,24.57,2105100.00,250900.00,322900.00,239000.00
2021-08-27,126.94,145.51,88.12,24.55,2341300.00,262600.00,379900.00,175900.00
2021-08-30,125.91,146.45,88.90,24.39,1547600.00,194300.00,222800.00,188600.00
2021-08-31,125.56,147.42,88.89,24.49,1875100.00,475900.00,892800.00,807200.00
2021-09-01,127.01,150.30,89.11,24.84,1366500.00,449700.00,640600.00,222700.00
2021-09-02,127.81,149.89,89.57,24.86,989100.00,462800.00,343400.00,829100.00
2021-09-03,127.73,148.81,89.81,24.77,1100600.00,390600.00,263300.00,401500.00
2021-09-07,128.50,148.99,89.79,24.90,1121800.00,349200.00,551400.00,556000.00
2021-09-08,128.44,151.17,91.82,24.89,807100.00,339500.00,649700.00,642500.00
2021-09-09,128.27,149.93,91.29,25.04,1330800.00,378600.00,998600.00,793200.00
2021-09-10,127.86,150.37,90.72,25.10,1494500.00,365000.00,521700.00,692700.00
2021-09-13,128.79,150.74,88.74,25.43,1292300.00,298700.00,743500.00,599400.00
2021-09-14,127.48,150.35,87.63,26.09,1320300.00,230800.00,498900.00,738900.00
2021-09-15,128.38,150.24,87.73,26.37,1332800.00,276800.00,466600.00,539200.00
2021-09-16,128.80,149.70,87.43,26.80,1118100.00,211700.00,280300.00,722700.00
2021-09-17,127.85,149.32,85.64,26.96,3870500.00,1158000.00,1758400.00,1072500.00
2021-09-20,125.11,148.16,85.48,25.87,1631900.00,467400.00,368100.00,783300.00
2021-09-21,125.30,149.01,86.38,26.04,1499200.00,279200.00,352100.00,472300.00
2021-09-22,126.55,148.58,86.16,25.99,958200.00,233400.00,409600.00,456200.00
2021-09-23,128.37,143.89,85.20,26.06,1141600.00,625000.00,317300.00,347700.00
2021-09-24,128.46,145.61,85.35,26.32,799400.00,304900.00,347100.00,356900.00
2021-09-27,129.43,143.01,84.53,26.36,1133500.00,495600.00,331600.00,348100.00
2021-09-28,128.09,141.43,83.88,25.80,1109700.00,351100.00,316600.00,368600.00
2021-09-29,128.35,141.55,85.66,25.88,1161700.00,277100.00,598000.00,228800.00
2021-09-30,126.45,140.05,86.92,25.71,1566500.00,304800.00,569300.00,412400.00
2021-10-01,127.31,139.27,86.45,25.82,1163700.00,406000.00,314500.00,284600.00
2021-10-04,127.20,137.70,87.61,25.38,1606300.00,434900.00,530700.00,508700.00
2021-10-05,129.00,138.91,89.36,25.58,1461700.00,275500.00,844800.00,402600.00
2021-10-06,128.47,140.70,90.60,25.36,1144900.00,583000.00,1014600.00,417300.00
2021-10-07,129.94,142.49,90.75,25.76,1155000.00,395500.00,538300.00,1091700.00
2021-10-08,130.70,141.94,89.96,25.73,1024900.00,371700.00,428900.00,616000.00
2021-10-12,129.65,143.59,90.45,25.68,1910600.00,523200.00,776000.00,617400.00
2021-10-13,129.51,144.00,91.76,26.06,1733000.00,237000.00,1256400.00,679400.00
2021-10-14,130.70,144.83,91.29,26.50,1102900.00,225900.00,361400.00,448300.00
2021-10-15,132.68,144.13,92.16,26.75,2268100.00,270700.00,308900.00,398500.00
2021-10-18,132.64,145.37,93.06,26.86,1678300.00,314300.00,305700.00,316100.00
2021-10-19,133.37,145.60,92.04,27.81,1596200.00,197200.00,346200.00,594300.00
2021-10-20,134.71,145.48,91.59,27.90,3778600.00,200100.00,356700.00,321500.00
2021-10-21,134.93,146.74,93.32,28.23,4126100.00,230500.00,327200.00,614100.00
2021-10-22,135.47,147.07,94.01,28.10,4522000.00,341000.00,217800.00,306500.00
2021-10-25,137.26,147.39,94.91,27.85,5827500.00,338200.00,491600.00,478600.00
2021-10-26,137.89,146.79,94.80,28.36,5789800.00,297200.00,500700.00,505900.00
2021-10-27,137.16,146.13,93.00,27.94,2686000.00,289900.00,510500.00,241900.00
2021-10-28,138.57,146.84,93.02,28.52,3050200.00,273200.00,413900.00,317200.00
2021-10-29,134.37,148.87,93.08,28.22,5808500.00,645500.00,513100.00,574500.00
2021-11-01,135.55,146.79,93.19,28.24,2410700.00,603100.00,251800.00,373500.00
2021-11-02,136.62,146.33,94.93,29.06,2823300.00,478900.00,351900.00,689700.00
2021-11-03,137.03,143.06,93.97,29.49,1439100.00,565900.00,367500.00,496100.00
2021-11-04,137.34,148.17,95.67,29.66,3298900.00,628900.00,328600.00,418300.00
2021-11-05,137.69,146.92,95.37,29.65,2343500.00,367000.00,301100.00,338700.00
2021-11-08,139.03,149.67,95.86,29.83,2021900.00,519900.00,321700.00,590700.00
2021-11-09,139.40,150.04,96.98,29.96,1939300.00,276800.00,373800.00,711800.00
2021-11-10,138.99,150.40,97.66,29.93,2451700.00,229300.00,192200.00,285100.00
2021-11-11,140.08,150.23,98.43,30.17,713700.00,140200.00,242500.00,758600.00
2021-11-12,140.27,150.38,98.07,29.66,984500.00,192500.00,256300.00,966600.00
2021-11-15,140.25,150.53,98.36,29.66,2340500.00,230700.00,319600.00,902600.00
2021-11-16,139.78,152.14,98.30,29.81,1725500.00,354100.00,321900.00,411400.00
2021-11-17,139.18,151.93,97.08,29.67,1333700.00,283700.00,556600.00,328500.00
2021-11-18,138.85,153.93,98.29,29.67,1036200.00,347000.00,666300.00,174000.00
2021-11-19,137.89,156.01,98.00,29.87,1325400.00,376900.00,559700.00,261100.00
2021-11-22,138.61,153.98,96.01,30.40,2037800.00,297800.00,1006500.00,636500.00
2021-11-23,139.85,153.88,97.59,30.06,1157400.00,230200.00,853800.00,436900.00
2021-11-24,140.22,154.25,96.41,30.17,1448400.00,304900.00,817600.00,208500.00
2021-11-25,140.87,154.59,97.33,30.19,645400.00,108500.00,427900.00,68600.00
2021-11-26,137.93,154.29,96.44,29.39,1746800.00,300000.00,762700.00,267400.00
2021-11-29,137.01,156.00,96.86,29.31,1244300.00,387300.00,738100.00,369500.00
2021-11-30,133.04,152.85,96.30,28.16,4306100.00,1116600.00,1297900.00,1087600.00
2021-12-01,132.71,152.39,95.58,27.89,2021100.00,386400.00,361500.00,466700.00
2021-12-02,134.81,154.61,97.79,27.93,1704000.00,286400.00,547400.00,564500.00
2021-12-03,137.98,152.65,97.39,27.48,2735600.00,316500.00,274500.00,329000.00
2021-12-06,137.89,151.95,98.24,28.08,1860400.00,318900.00,257700.00,747800.00
2021-12-07,138.25,153.47,98.04,28.61,1095500.00,298800.00,421600.00,367900.00
2021-12-08,137.98,154.33,97.05,28.49,1045300.00,389500.00,677500.00,481200.00
2021-12-09,137.83,153.15,98.47,28.22,744400.00,245800.00,606700.00,541000.00
2021-12-10,138.73,153.55,99.21,27.76,972400.00,169400.00,563500.00,371600.00
2021-12-13,138.42,153.57,100.05,26.99,1871200.00,461600.00,745200.00,1083100.00
2021-12-14,138.62,151.45,100.86,26.38,915300.00,366300.00,449500.00,1321000.00
2021-12-15,140.05,151.21,102.53,26.46,1725700.00,507600.00,833300.00,500500.00
2021-12-16,136.70,149.49,102.96,26.64,2989500.00,398900.00,542200.00,482100.00
2021-12-17,134.11,148.09,103.54,26.62,3789600.00,1446500.00,1335200.00,679200.00
2021-12-20,131.54,148.36,102.99,26.14,2430000.00,437700.00,529100.00,357000.00
2021-12-21,133.14,148.96,103.33,26.69,1553600.00,261700.00,396100.00,294800.00
2021-12-22,135.35,149.72,103.75,26.93,1359600.00,187800.00,320500.00,238600.00
2021-12-23,135.58,149.71,103.18,26.99,1278200.00,444400.00,466700.00,477500.00
2021-12-24,135.87,149.83,103.58,26.87,215700.00,46600.00,112700.00,51700.00
2021-12-29,136.94,151.85,104.42,26.83,1698300.00,395600.00,349200.00,633500.00
2021-12-30,136.59,151.28,103.78,26.71,652000.00,140500.00,126000.00,284000.00
2021-12-31,136.19,151.27,103.64,26.44,725900.00,140800.00,178700.00,320500.00
2022-01-04,141.07,147.50,102.73,27.15,3581000.00,379700.00,342600.00,579600.00
2022-01-05,139.97,143.75,102.02,26.77,2048200.00,427600.00,453300.00,1383400.00
2022-01-06,141.83,143.85,103.25,26.60,1572800.00,322000.00,269100.00,436400.00
2022-01-07,143.11,142.57,102.14,26.51,1747200.00,373700.00,246200.00,543300.00
2022-01-10,143.05,140.75,101.59,25.44,3584400.00,676000.00,388400.00,824900.00
2022-01-11,144.97,141.17,101.18,25.98,2542000.00,370700.00,492100.00,1349500.00
2022-01-12,146.13,140.79,101.13,26.08,1724400.00,334500.00,378600.00,653000.00
2022-01-13,147.57,138.73,100.50,26.21,1162000.00,355300.00,346300.00,743700.00
2022-01-14,148.16,137.66,99.20,26.01,1579700.00,334700.00,463800.00,529000.00
2022-01-17,149.85,137.45,99.06,26.09,4776600.00,124800.00,160200.00,198600.00
2022-01-18,148.60,134.63,96.68,26.06,2781200.00,615400.00,866500.00,471000.00
2022-01-19,146.61,134.29,95.77,25.65,1988500.00,375300.00,507100.00,523000.00
2022-01-20,145.82,133.66,93.38,25.40,1298100.00,501600.00,788000.00,490600.00
2022-01-21,143.75,133.29,92.46,24.89,6309100.00,567400.00,511600.00,368600.00
2022-01-24,142.10,134.40,93.30,24.09,3791300.00,487700.00,790300.00,1186800.00
2022-01-25,144.37,132.42,93.86,23.61,5194400.00,412400.00,602300.00,648800.00
2022-01-26,146.26,132.68,95.70,23.12,3418400.00,410600.00,695900.00,733300.00
2022-01-27,144.85,131.67,97.73,23.11,4845000.00,420600.00,747500.00,1478200.00
2022-01-28,144.31,133.88,98.04,23.17,4421500.00,337300.00,381800.00,1166700.00
2022-01-31,143.88,136.46,98.07,23.59,4842900.00,434200.00,482000.00,923900.00
2022-02-01,145.58,136.36,97.60,23.92,3174400.00,367000.00,408300.00,878500.00
2022-02-02,148.34,137.16,101.03,23.86,3665000.00,376400.00,524300.00,512500.00
2022-02-03,147.81,134.87,101.25,23.45,6817700.00,288500.00,352400.00,354700.00
2022-02-04,148.36,134.53,101.30,23.20,3894400.00,348100.00,322500.00,593400.00
2022-02-07,148.26,133.14,100.50,22.95,1528400.00,362800.00,310900.00,689400.00
2022-02-08,150.39,131.07,101.44,23.44,2436500.00,1027700.00,455800.00,973100.00
2022-02-09,150.78,133.29,101.90,23.58,1689800.00,506200.00,200200.00,515900.00
2022-02-10,151.61,132.68,100.62,23.31,2258000.00,561200.00,409900.00,412200.00
2022-02-11,150.74,131.18,101.51,22.97,2165300.00,256500.00,327200.00,809300.00
2022-02-14,148.73,129.58,100.75,22.69,3070100.00,388900.00,302600.00,679500.00
2022-02-15,149.51,130.42,99.98,23.29,2067900.00,393300.00,475100.00,747400.00
2022-02-16,149.38,130.06,99.09,22.82,1843000.00,398800.00,406500.00,519700.00
2022-02-17,146.95,127.96,98.82,22.42,2090700.00,435100.00,332200.00,346600.00
2022-02-18,146.48,127.80,98.17,21.80,1610800.00,419800.00,460200.00,1171000.00
2022-02-22,146.38,126.75,97.85,21.58,2410700.00,666500.00,453900.00,1052400.00
2022-02-23,144.27,125.39,97.25,20.71,1396300.00,404400.00,297100.00,1290000.00
2022-02-24,142.40,128.56,101.06,20.43,3233800.00,822800.00,694500.00,1290700.00
2022-02-25,145.27,128.44,100.95,20.93,1866000.00,288000.00,810300.00,710700.00
2022-02-28,144.73,128.16,98.87,20.75,2571000.00,716100.00,1081900.00,1152000.00
2022-03-01,144.67,129.94,98.02,20.41,2483500.00,389300.00,497200.00,878300.00
2022-03-02,147.64,131.19,99.49,20.97,1767100.00,391300.00,439000.00,825700.00
2022-03-03,147.78,132.14,102.20,21.38,1767100.00,331800.00,556800.00,984900.00
